#time	up	down	total
37198	0	0	15
37199	0	0	15
37200	0	0	15
37201	0	0	15
37202	0	0	15
37203	0	0	15
37204	1	0	16
37205	0	0	16
37206	0	0	16
37207	0	0	16
37208	0	0	16
37209	0	0	16
37210	0	0	16
37211	0	0	16
37212	0	0	16
37213	0	0	16
37214	0	0	16
37215	0	0	16
37216	0	0	16
37217	0	0	16
37218	0	0	16
37219	0	0	16
37220	0	0	16
37221	0	0	16
37222	0	0	16
37223	0	0	16
37224	0	0	16
37225	0	0	16
37226	0	0	16
37227	0	0	16
37228	0	0	16
37229	0	0	16
37230	0	0	16
37231	0	0	16
37232	0	0	16
37233	0	0	16
37234	0	0	16
37235	0	0	16
37236	0	0	16
37237	0	0	16
37238	0	0	16
37239	0	0	16
37240	0	0	16
37241	0	0	16
37242	0	0	16
37243	0	0	16
37244	0	0	16
37245	0	0	16
37246	0	0	16
37247	0	0	16
37248	0	0	16
37249	0	0	16
37250	0	0	16
37251	0	0	16
37252	0	0	16
37253	0	0	16
37254	0	0	16
37255	0	0	16
37256	0	0	16
37257	0	0	16
37258	0	0	16
37259	0	0	16
37260	0	0	16
37261	0	0	16
37262	0	0	16
37263	0	0	16
37264	0	0	16
37265	0	0	16
37266	0	0	16
37267	0	0	16
37268	0	0	16
37269	0	0	16
37270	0	0	16
37271	0	0	16
37272	0	0	16
37273	0	0	16
37274	0	0	16
37275	0	0	16
37276	0	0	16
37277	0	0	16
37278	0	0	16
37279	0	0	16
37280	0	0	16
37281	0	0	16
37282	0	0	16
37283	0	0	16
37284	0	0	16
37285	0	0	16
37286	0	0	16
37287	0	0	16
37288	0	0	16
37289	0	0	16
37290	0	0	16
37291	0	0	16
37292	1	0	17
37293	0	0	17
37294	0	0	17
37295	0	0	17
37296	0	0	17
37297	0	0	17
37298	0	0	17
37299	0	0	17
37300	0	0	17
37301	0	0	17
37302	0	0	17
37303	0	0	17
37304	0	0	17
37305	0	0	17
37306	0	0	17
37307	0	0	17
37308	0	0	17
37309	0	0	17
37310	0	0	17
37311	0	0	17
37312	3	0	20
37313	0	0	20
37314	0	0	20
37315	0	0	20
37316	0	0	20
37317	0	0	20
37318	0	0	20
37319	1	0	21
37320	0	0	21
37321	0	0	21
37322	0	0	21
37323	0	0	21
37324	0	0	21
37325	0	0	21
37326	0	0	21
37327	0	0	21
37328	0	0	21
37329	0	0	21
37330	0	0	21
37331	0	0	21
37332	0	0	21
37333	0	0	21
37334	0	0	21
37335	0	0	21
37336	0	0	21
37337	0	0	21
37338	0	0	21
37339	0	0	21
37340	0	0	21
37341	0	0	21
37342	0	0	21
37343	0	0	21
37344	0	0	21
37345	0	0	21
37346	0	0	21
37347	0	0	21
37348	0	0	21
37349	0	0	21
37350	0	0	21
37351	0	0	21
37352	0	0	21
37353	0	0	21
37354	0	0	21
37355	0	0	21
37356	0	0	21
37357	0	0	21
37358	0	0	21
37359	0	0	21
37360	0	0	21
37361	0	0	21
37362	0	0	21
37363	0	0	21
37364	0	0	21
37365	0	0	21
37366	0	0	21
37367	0	0	21
37368	0	0	21
37369	0	0	21
37370	0	0	21
37371	0	0	21
37372	0	0	21
37373	0	0	21
37374	0	0	21
37375	0	0	21
37376	0	0	21
37377	0	0	21
37378	0	0	21
37379	0	0	21
37380	0	0	21
37381	0	0	21
37382	0	0	21
37383	0	0	21
37384	0	0	21
37385	0	0	21
37386	0	0	21
37387	0	0	21
37388	0	0	21
37389	0	0	21
37390	0	0	21
37391	0	0	21
37392	0	0	21
37393	0	0	21
37394	0	0	21
37395	0	0	21
37396	0	0	21
37397	0	0	21
37398	0	0	21
37399	0	0	21
37400	0	0	21
37401	0	0	21
37402	0	0	21
37403	0	0	21
37404	0	0	21
37405	0	0	21
37406	0	0	21
37407	0	0	21
37408	0	0	21
37409	0	0	21
37410	0	0	21
37411	0	0	21
37412	0	0	21
37413	0	0	21
37414	0	0	21
37415	0	0	21
37416	0	0	21
37417	0	0	21
37418	0	0	21
37419	0	0	21
37420	0	0	21
37421	0	0	21
37422	0	0	21
37423	0	0	21
37424	0	0	21
37425	0	0	21
37426	0	0	21
37427	0	0	21
37428	0	0	21
37429	0	0	21
37430	0	0	21
37431	0	0	21
37432	0	0	21
37433	0	0	21
37434	0	0	21
37435	0	0	21
37436	0	0	21
37437	0	0	21
37438	0	0	21
37439	0	0	21
37440	0	0	21
37441	0	0	21
37442	0	0	21
37443	0	0	21
37444	0	0	21
37445	0	0	21
37446	0	0	21
37447	0	0	21
37448	0	0	21
37449	0	0	21
37450	0	0	21
37451	0	0	21
37452	0	0	21
37453	0	0	21
37454	0	0	21
37455	0	0	21
37456	0	0	21
37457	0	0	21
37458	0	0	21
37459	0	0	21
37460	0	0	21
37461	0	0	21
37462	0	0	21
37463	0	0	21
37464	0	0	21
37465	0	0	21
37466	0	0	21
37467	0	0	21
37468	0	0	21
37469	0	0	21
37470	0	0	21
37471	0	0	21
37472	0	0	21
37473	0	0	21
37474	0	0	21
37475	0	0	21
37476	0	0	21
37477	0	0	21
37478	0	0	21
37479	0	0	21
37480	0	0	21
37481	0	0	21
37482	0	0	21
37483	0	0	21
37484	0	0	21
37485	0	0	21
37486	0	0	21
37487	0	1	20
37488	0	0	20
37489	0	0	20
37490	0	0	20
37491	0	0	20
37492	0	0	20
37493	0	0	20
37494	0	0	20
37495	0	0	20
37496	0	0	20
37497	0	0	20
37498	0	0	20
37499	0	1	19
37500	0	0	19
37501	0	0	19
37502	0	0	19
37503	0	0	19
37504	0	1	18
37505	0	0	18
37506	0	0	18
37507	0	0	18
37508	0	0	18
37509	0	0	18
37510	0	0	18
37511	0	0	18
37512	0	0	18
37513	0	0	18
37514	0	0	18
37515	0	0	18
37516	0	0	18
37517	0	0	18
37518	0	0	18
37519	0	0	18
37520	0	0	18
37521	0	0	18
37522	0	0	18
37523	0	0	18
37524	0	0	18
37525	0	0	18
37526	0	0	18
37527	0	0	18
37528	0	0	18
37529	0	0	18
37530	0	0	18
37531	0	0	18
37532	0	0	18
37533	0	0	18
37534	0	0	18
37535	12	0	30
37536	0	0	30
37537	0	0	30
37538	0	0	30
37539	0	0	30
37540	0	0	30
37541	0	0	30
37542	0	0	30
37543	0	0	30
37544	0	0	30
37545	0	0	30
37546	0	0	30
37547	0	0	30
37548	0	0	30
37549	0	0	30
37550	0	0	30
37551	0	0	30
37552	0	0	30
37553	0	0	30
37554	0	0	30
37555	0	0	30
37556	0	0	30
37557	0	0	30
37558	0	0	30
37559	0	0	30
37560	0	0	30
37561	0	0	30
37562	0	0	30
37563	0	0	30
37564	0	0	30
37565	0	0	30
37566	0	0	30
37567	0	0	30
37568	0	0	30
37569	0	0	30
37570	0	0	30
37571	0	0	30
37572	0	0	30
37573	0	0	30
37574	0	0	30
37575	0	0	30
37576	0	0	30
37577	0	0	30
37578	0	0	30
37579	0	0	30
37580	0	0	30
37581	1	0	31
37582	0	0	31
37583	0	0	31
37584	0	0	31
37585	0	0	31
37586	0	0	31
37587	0	0	31
37588	0	0	31
37589	0	0	31
37590	0	0	31
37591	0	0	31
37592	0	0	31
37593	0	0	31
37594	0	0	31
37595	0	0	31
37596	0	0	31
37597	0	0	31
37598	0	0	31
37599	0	0	31
37600	0	0	31
37601	0	0	31
37602	0	0	31
37603	0	0	31
37604	0	0	31
37605	0	0	31
37606	0	0	31
37607	0	0	31
37608	0	0	31
37609	0	0	31
37610	0	0	31
37611	0	0	31
37612	0	0	31
37613	0	0	31
37614	0	0	31
37615	0	0	31
37616	0	0	31
37617	0	0	31
37618	0	0	31
37619	0	0	31
37620	0	0	31
37621	0	0	31
37622	0	0	31
37623	0	0	31
37624	0	0	31
37625	0	0	31
37626	0	0	31
37627	0	0	31
37628	0	0	31
37629	0	0	31
37630	0	0	31
37631	0	0	31
37632	0	0	31
37633	0	0	31
37634	0	0	31
37635	0	0	31
37636	0	0	31
37637	0	0	31
37638	0	0	31
37639	0	0	31
37640	0	0	31
37641	0	0	31
37642	0	0	31
37643	0	0	31
37644	0	0	31
37645	0	0	31
37646	0	0	31
37647	0	0	31
37648	0	0	31
37649	0	0	31
37650	0	0	31
37651	0	0	31
37652	0	0	31
37653	0	0	31
37654	0	0	31
37655	0	0	31
37656	0	0	31
37657	0	0	31
37658	0	0	31
37659	0	0	31
37660	0	0	31
37661	0	0	31
37662	0	0	31
37663	0	0	31
37664	0	1	30
37665	0	0	30
37666	0	0	30
37667	0	0	30
37668	0	0	30
37669	0	0	30
37670	1	0	31
37671	0	0	31
37672	0	0	31
37673	0	0	31
37674	0	0	31
37675	0	0	31
37676	0	0	31
37677	0	0	31
37678	0	0	31
37679	0	0	31
37680	0	1	30
37681	0	0	30
37682	0	0	30
37683	0	0	30
37684	0	0	30
37685	0	0	30
37686	0	0	30
37687	0	0	30
37688	0	0	30
37689	0	0	30
37690	0	0	30
37691	0	0	30
37692	0	0	30
37693	0	0	30
37694	0	0	30
37695	0	0	30
37696	0	0	30
37697	0	0	30
37698	0	0	30
37699	0	0	30
37700	0	0	30
37701	0	0	30
37702	0	0	30
37703	0	0	30
37704	0	0	30
37705	0	0	30
37706	2	0	32
37707	0	0	32
37708	0	0	32
37709	0	0	32
37710	0	0	32
37711	0	1	31
37712	0	0	31
37713	0	0	31
37714	0	0	31
37715	0	0	31
37716	0	0	31
37717	2	0	33
37718	0	0	33
37719	0	0	33
37720	0	0	33
37721	0	0	33
37722	0	0	33
37723	0	0	33
37724	0	0	33
37725	0	0	33
37726	0	0	33
37727	0	0	33
37728	0	0	33
37729	0	0	33
37730	0	0	33
37731	0	0	33
37732	0	0	33
37733	0	0	33
37734	0	0	33
37735	0	0	33
37736	0	0	33
37737	0	0	33
37738	0	0	33
37739	0	0	33
37740	0	0	33
37741	0	0	33
37742	0	0	33
37743	0	0	33
37744	0	0	33
37745	0	0	33
37746	0	0	33
37747	0	0	33
37748	0	0	33
37749	0	0	33
37750	0	0	33
37751	0	0	33
37752	0	0	33
37753	0	0	33
37754	0	0	33
37755	0	0	33
37756	0	0	33
37757	0	0	33
37758	0	0	33
37759	0	0	33
37760	0	0	33
37761	0	0	33
37762	0	1	32
37763	0	0	32
37764	0	1	31
37765	0	0	31
37766	0	0	31
37767	0	0	31
37768	0	0	31
37769	0	0	31
37770	0	0	31
37771	0	0	31
37772	0	0	31
37773	0	0	31
37774	0	1	30
37775	0	0	30
37776	0	0	30
37777	0	0	30
37778	0	0	30
37779	0	0	30
37780	0	0	30
37781	0	0	30
37782	0	0	30
37783	0	0	30
37784	0	0	30
37785	0	0	30
37786	0	0	30
37787	0	0	30
37788	0	0	30
37789	0	0	30
37790	0	0	30
37791	0	0	30
37792	0	0	30
37793	0	0	30
37794	0	0	30
37795	0	0	30
37796	0	0	30
37797	0	0	30
37798	0	0	30
37799	0	0	30
37800	0	0	30
37801	0	0	30
37802	0	0	30
37803	0	0	30
37804	0	0	30
37805	0	0	30
37806	0	0	30
37807	0	0	30
37808	0	0	30
37809	0	0	30
37810	0	0	30
37811	0	0	30
37812	0	0	30
37813	0	0	30
37814	0	0	30
37815	0	0	30
37816	0	0	30
37817	0	0	30
37818	0	0	30
37819	0	0	30
37820	0	0	30
37821	0	0	30
37822	0	0	30
37823	0	0	30
37824	0	0	30
37825	0	0	30
37826	0	0	30
37827	0	0	30
37828	0	0	30
37829	0	0	30
37830	0	0	30
37831	0	0	30
37832	0	0	30
37833	0	0	30
37834	0	0	30
37835	0	0	30
37836	0	0	30
37837	0	0	30
37838	0	0	30
37839	0	0	30
37840	0	0	30
37841	0	0	30
37842	0	0	30
37843	0	0	30
37844	0	0	30
37845	0	0	30
37846	0	0	30
37847	0	0	30
37848	0	0	30
37849	0	0	30
37850	0	0	30
37851	0	0	30
37852	0	0	30
37853	0	0	30
37854	0	0	30
37855	0	0	30
37856	0	0	30
37857	1	0	31
37858	0	0	31
37859	0	0	31
37860	0	0	31
37861	0	0	31
37862	0	0	31
37863	0	0	31
37864	0	0	31
37865	0	0	31
37866	0	0	31
37867	0	0	31
37868	0	0	31
37869	0	0	31
37870	0	0	31
37871	0	0	31
37872	0	0	31
37873	0	0	31
37874	0	0	31
37875	0	0	31
37876	0	0	31
37877	0	0	31
37878	0	0	31
37879	0	0	31
37880	0	0	31
37881	0	0	31
37882	0	0	31
37883	0	0	31
37884	0	0	31
37885	0	0	31
37886	0	0	31
37887	0	0	31
37888	0	0	31
37889	0	0	31
37890	0	0	31
37891	0	0	31
37892	0	0	31
37893	0	0	31
37894	0	0	31
37895	0	0	31
37896	0	0	31
37897	0	0	31
37898	0	0	31
37899	0	0	31
37900	0	0	31
37901	0	0	31
37902	0	0	31
37903	0	0	31
37904	0	0	31
37905	0	0	31
37906	0	0	31
37907	0	0	31
37908	0	0	31
37909	0	0	31
37910	0	0	31
37911	0	0	31
37912	0	0	31
37913	0	0	31
37914	0	0	31
37915	0	0	31
37916	0	0	31
37917	0	0	31
37918	0	0	31
37919	0	0	31
37920	0	0	31
37921	0	0	31
37922	0	0	31
37923	0	0	31
37924	0	0	31
37925	0	0	31
37926	0	0	31
37927	0	0	31
37928	0	0	31
37929	0	0	31
37930	0	1	30
37931	0	0	30
37932	0	0	30
37933	0	0	30
37934	0	0	30
37935	0	0	30
37936	0	0	30
37937	0	0	30
37938	0	0	30
37939	0	0	30
37940	0	0	30
37941	0	0	30
37942	0	0	30
37943	0	0	30
37944	0	0	30
37945	0	0	30
37946	0	0	30
37947	0	0	30
37948	0	0	30
37949	0	0	30
37950	0	0	30
37951	0	0	30
37952	0	0	30
37953	0	0	30
37954	0	0	30
37955	0	0	30
37956	0	0	30
37957	0	0	30
37958	0	0	30
37959	0	0	30
37960	0	0	30
37961	0	0	30
37962	0	0	30
37963	0	0	30
37964	0	0	30
37965	0	0	30
37966	0	0	30
37967	0	0	30
37968	0	0	30
37969	0	0	30
37970	0	0	30
37971	0	0	30
37972	0	0	30
37973	0	0	30
37974	0	0	30
37975	0	0	30
37976	0	0	30
37977	0	0	30
37978	0	0	30
37979	0	0	30
37980	0	0	30
37981	0	0	30
37982	0	0	30
37983	0	0	30
37984	0	0	30
37985	0	0	30
37986	0	0	30
37987	0	0	30
37988	0	0	30
37989	0	0	30
37990	0	0	30
37991	0	0	30
37992	0	0	30
37993	0	0	30
37994	0	0	30
37995	0	0	30
37996	0	0	30
37997	0	0	30
37998	0	0	30
37999	0	0	30
38000	0	0	30
38001	0	0	30
38002	0	0	30
38003	0	0	30
38004	0	0	30
38005	0	0	30
38006	0	0	30
38007	0	0	30
38008	0	0	30
38009	0	0	30
38010	0	0	30
38011	0	0	30
38012	0	0	30
38013	0	0	30
38014	0	0	30
38015	0	0	30
38016	0	0	30
38017	0	0	30
38018	0	0	30
38019	0	0	30
38020	0	0	30
38021	0	0	30
38022	0	0	30
38023	0	0	30
38024	0	0	30
38025	0	0	30
38026	0	0	30
38027	0	0	30
38028	0	0	30
38029	0	0	30
38030	0	0	30
38031	0	0	30
38032	0	0	30
38033	0	0	30
38034	0	0	30
38035	0	0	30
38036	0	0	30
38037	0	0	30
38038	0	0	30
38039	0	0	30
38040	1	0	31
38041	0	0	31
38042	0	0	31
38043	0	0	31
38044	0	0	31
38045	0	0	31
38046	0	0	31
38047	0	0	31
38048	0	0	31
38049	0	0	31
38050	0	0	31
38051	0	0	31
38052	0	0	31
38053	0	0	31
38054	0	0	31
38055	0	0	31
38056	0	0	31
38057	0	0	31
38058	0	0	31
38059	0	0	31
38060	0	0	31
38061	0	0	31
38062	0	0	31
38063	0	0	31
38064	0	0	31
38065	0	0	31
38066	0	0	31
38067	0	0	31
38068	0	0	31
38069	0	0	31
38070	0	0	31
38071	0	1	30
38072	0	0	30
38073	0	1	29
38074	0	0	29
38075	0	0	29
38076	0	0	29
38077	0	0	29
38078	0	0	29
38079	0	0	29
38080	0	0	29
38081	0	0	29
38082	0	0	29
38083	0	0	29
38084	0	0	29
38085	0	0	29
38086	0	0	29
38087	0	0	29
38088	0	0	29
38089	0	0	29
38090	0	0	29
38091	0	0	29
38092	0	0	29
38093	0	0	29
38094	0	0	29
38095	0	0	29
38096	0	0	29
38097	0	0	29
38098	0	0	29
38099	0	0	29
38100	0	0	29
38101	0	0	29
38102	0	0	29
38103	0	0	29
38104	0	0	29
38105	0	0	29
38106	0	0	29
38107	0	0	29
38108	0	0	29
38109	0	0	29
38110	0	0	29
38111	0	0	29
38112	0	0	29
38113	0	0	29
38114	0	0	29
38115	0	0	29
38116	0	0	29
38117	0	0	29
38118	0	0	29
38119	0	0	29
38120	0	0	29
38121	0	0	29
38122	0	0	29
38123	0	0	29
38124	0	0	29
38125	0	0	29
38126	0	0	29
38127	0	0	29
38128	0	0	29
38129	0	0	29
38130	0	0	29
38131	0	0	29
38132	0	0	29
38133	0	0	29
38134	0	0	29
38135	0	0	29
38136	0	0	29
38137	0	0	29
38138	0	0	29
38139	0	0	29
38140	0	0	29
38141	0	0	29
38142	0	0	29
38143	0	0	29
38144	0	0	29
38145	0	0	29
38146	0	0	29
38147	0	0	29
38148	0	0	29
38149	0	0	29
38150	0	0	29
38151	0	0	29
38152	0	0	29
38153	0	0	29
38154	0	0	29
38155	0	0	29
38156	0	0	29
38157	0	0	29
38158	0	0	29
38159	0	0	29
38160	0	0	29
38161	0	0	29
38162	0	0	29
38163	0	0	29
38164	0	0	29
38165	0	0	29
38166	0	0	29
38167	0	0	29
38168	0	0	29
38169	0	0	29
38170	0	0	29
38171	0	0	29
38172	0	0	29
38173	0	0	29
38174	0	0	29
38175	0	0	29
38176	0	0	29
38177	0	0	29
38178	0	0	29
38179	0	1	28
38180	0	0	28
38181	0	0	28
38182	0	0	28
38183	0	0	28
38184	0	0	28
38185	0	0	28
38186	0	1	27
38187	0	0	27
38188	0	0	27
38189	0	0	27
38190	0	0	27
38191	0	0	27
38192	0	0	27
38193	0	0	27
38194	0	0	27
38195	0	0	27
38196	0	0	27
38197	0	0	27
38198	0	0	27
38199	0	0	27
38200	0	0	27
38201	0	0	27
38202	0	0	27
38203	0	0	27
38204	0	0	27
38205	0	0	27
38206	0	0	27
38207	0	0	27
38208	0	0	27
38209	0	0	27
38210	0	0	27
38211	0	0	27
38212	0	0	27
38213	0	0	27
38214	0	0	27
38215	0	0	27
38216	0	0	27
38217	0	0	27
38218	0	0	27
38219	0	0	27
38220	0	0	27
38221	0	0	27
38222	0	0	27
38223	0	0	27
38224	0	0	27
38225	0	0	27
38226	0	0	27
38227	0	0	27
38228	0	0	27
38229	0	0	27
38230	0	0	27
38231	0	0	27
38232	0	0	27
38233	0	0	27
38234	0	0	27
38235	0	0	27
38236	0	0	27
38237	0	0	27
38238	0	0	27
38239	0	0	27
38240	0	0	27
38241	0	0	27
38242	0	0	27
38243	0	0	27
38244	0	0	27
38245	0	0	27
38246	0	0	27
38247	0	0	27
38248	0	0	27
38249	0	0	27
38250	0	0	27
38251	0	0	27
38252	0	0	27
38253	0	0	27
38254	0	0	27
38255	0	0	27
38256	0	0	27
38257	0	0	27
38258	0	0	27
38259	1	0	28
38260	0	0	28
38261	0	0	28
38262	0	0	28
38263	0	0	28
38264	0	0	28
38265	0	0	28
38266	0	0	28
38267	0	0	28
38268	0	0	28
38269	0	0	28
38270	0	0	28
38271	0	0	28
38272	0	0	28
38273	0	0	28
38274	0	0	28
38275	0	0	28
38276	0	0	28
38277	0	0	28
38278	0	0	28
38279	0	0	28
38280	0	0	28
38281	0	0	28
38282	0	0	28
38283	0	0	28
38284	0	0	28
38285	0	0	28
38286	0	0	28
38287	0	0	28
38288	0	0	28
38289	0	0	28
38290	0	0	28
38291	0	0	28
38292	0	0	28
38293	0	0	28
38294	0	0	28
38295	0	0	28
38296	0	0	28
38297	0	0	28
38298	0	0	28
38299	0	0	28
38300	0	0	28
38301	0	0	28
38302	0	0	28
38303	0	0	28
38304	0	0	28
38305	0	0	28
38306	0	0	28
38307	0	0	28
38308	0	0	28
38309	0	0	28
38310	0	0	28
38311	0	0	28
38312	0	0	28
38313	0	0	28
38314	0	0	28
38315	0	0	28
38316	0	0	28
38317	0	0	28
38318	0	0	28
38319	0	0	28
38320	0	0	28
38321	0	1	27
38322	0	0	27
38323	0	0	27
38324	0	0	27
38325	0	0	27
38326	0	0	27
38327	0	0	27
38328	0	0	27
38329	0	0	27
38330	0	0	27
38331	0	0	27
38332	0	0	27
38333	0	0	27
38334	0	0	27
38335	0	0	27
38336	0	0	27
38337	0	0	27
38338	0	0	27
38339	0	0	27
38340	0	0	27
38341	0	0	27
38342	0	0	27
38343	0	0	27
38344	0	0	27
38345	0	0	27
38346	0	0	27
38347	0	0	27
38348	0	0	27
38349	0	0	27
38350	0	0	27
38351	0	0	27
38352	0	0	27
38353	0	0	27
38354	0	0	27
38355	0	0	27
38356	0	0	27
38357	0	0	27
38358	0	0	27
38359	0	1	26
38360	0	0	26
38361	0	0	26
38362	0	0	26
38363	0	0	26
38364	0	0	26
38365	0	0	26
38366	0	0	26
38367	0	1	25
38368	0	0	25
38369	0	0	25
38370	0	0	25
38371	0	0	25
38372	0	0	25
38373	0	0	25
38374	0	0	25
38375	0	0	25
38376	0	0	25
38377	0	0	25
38378	0	0	25
38379	0	0	25
38380	0	0	25
38381	0	0	25
38382	0	0	25
38383	0	0	25
38384	0	0	25
38385	0	0	25
38386	0	0	25
38387	0	0	25
38388	0	0	25
38389	0	0	25
38390	0	0	25
38391	0	0	25
38392	0	0	25
38393	0	0	25
38394	0	0	25
38395	0	0	25
38396	0	0	25
38397	0	0	25
38398	0	0	25
38399	0	0	25
38400	0	0	25
38401	0	0	25
38402	0	0	25
38403	0	0	25
38404	0	0	25
38405	0	0	25
38406	0	0	25
38407	0	0	25
38408	0	0	25
38409	0	0	25
38410	0	1	24
38411	0	0	24
38412	0	0	24
38413	0	0	24
38414	0	0	24
38415	0	0	24
38416	0	0	24
38417	0	0	24
38418	0	0	24
38419	0	0	24
38420	0	0	24
38421	0	0	24
38422	0	0	24
38423	0	0	24
38424	0	0	24
38425	0	0	24
38426	0	0	24
38427	0	0	24
38428	0	0	24
38429	0	0	24
38430	0	0	24
38431	0	0	24
38432	0	0	24
38433	0	0	24
38434	0	0	24
38435	0	0	24
38436	0	0	24
38437	0	0	24
38438	0	0	24
38439	0	0	24
38440	0	0	24
38441	0	0	24
38442	0	0	24
38443	0	0	24
38444	0	0	24
38445	0	0	24
38446	0	0	24
38447	0	0	24
38448	0	0	24
38449	0	0	24
38450	0	0	24
38451	0	0	24
38452	0	0	24
38453	0	0	24
38454	0	0	24
38455	0	0	24
38456	0	0	24
38457	0	0	24
38458	0	0	24
38459	0	0	24
38460	0	0	24
38461	0	0	24
38462	0	0	24
38463	0	0	24
38464	0	0	24
38465	0	0	24
38466	0	0	24
38467	0	0	24
38468	0	0	24
38469	0	1	23
38470	0	0	23
38471	0	0	23
38472	0	0	23
38473	0	0	23
38474	0	0	23
38475	0	0	23
38476	0	0	23
38477	0	0	23
38478	0	0	23
38479	0	0	23
38480	0	0	23
38481	0	0	23
38482	0	0	23
38483	0	0	23
38484	0	0	23
38485	0	0	23
38486	0	0	23
38487	0	0	23
38488	0	0	23
38489	0	0	23
38490	0	0	23
38491	0	0	23
38492	0	0	23
38493	0	0	23
38494	0	0	23
38495	0	0	23
38496	0	0	23
38497	0	0	23
38498	0	0	23
38499	0	0	23
38500	0	0	23
38501	0	0	23
38502	0	0	23
38503	0	0	23
38504	0	0	23
38505	0	0	23
38506	0	0	23
38507	0	0	23
38508	0	0	23
38509	0	0	23
38510	0	0	23
38511	0	0	23
38512	0	0	23
38513	0	0	23
38514	0	0	23
38515	0	0	23
38516	0	0	23
38517	0	1	22
38518	0	0	22
38519	0	0	22
38520	0	0	22
38521	0	0	22
38522	0	0	22
38523	0	0	22
38524	0	0	22
38525	0	0	22
38526	0	0	22
38527	0	0	22
38528	0	0	22
38529	0	0	22
38530	0	0	22
38531	0	0	22
38532	0	0	22
38533	0	0	22
38534	0	0	22
38535	0	0	22
38536	0	0	22
38537	0	0	22
38538	0	0	22
38539	0	0	22
38540	0	0	22
38541	0	0	22
38542	0	0	22
38543	0	0	22
38544	0	0	22
38545	0	0	22
38546	0	0	22
38547	0	0	22
38548	0	0	22
38549	0	0	22
38550	0	0	22
38551	0	0	22
38552	0	0	22
38553	0	0	22
38554	0	0	22
38555	0	0	22
38556	0	0	22
38557	0	0	22
38558	0	0	22
38559	0	0	22
38560	0	0	22
38561	0	0	22
38562	0	0	22
38563	0	0	22
38564	0	0	22
38565	0	0	22
38566	0	0	22
38567	0	0	22
38568	0	0	22
38569	0	0	22
38570	0	0	22
38571	0	0	22
38572	0	0	22
38573	1	0	23
38574	0	0	23
38575	0	0	23
38576	0	0	23
38577	0	0	23
38578	0	0	23
38579	0	0	23
38580	0	0	23
38581	0	0	23
38582	0	0	23
38583	0	0	23
38584	0	0	23
38585	0	0	23
38586	0	0	23
38587	0	0	23
38588	0	0	23
38589	0	0	23
38590	0	0	23
38591	0	0	23
38592	0	0	23
38593	0	0	23
38594	0	0	23
38595	0	0	23
38596	0	0	23
38597	0	0	23
38598	0	0	23
38599	0	0	23
38600	0	0	23
38601	0	0	23
38602	0	0	23
38603	0	0	23
38604	0	0	23
38605	0	0	23
38606	0	0	23
38607	0	0	23
38608	0	0	23
38609	0	0	23
38610	0	0	23
38611	0	0	23
38612	0	0	23
38613	0	0	23
38614	0	0	23
38615	0	0	23
38616	0	0	23
38617	0	0	23
38618	0	0	23
38619	0	0	23
38620	0	0	23
38621	0	0	23
38622	0	0	23
38623	0	0	23
38624	0	0	23
38625	0	0	23
38626	0	0	23
38627	0	0	23
38628	0	0	23
38629	0	0	23
38630	0	0	23
38631	0	0	23
38632	0	0	23
38633	0	0	23
38634	0	0	23
38635	0	0	23
38636	0	0	23
38637	0	0	23
38638	0	0	23
38639	0	0	23
38640	0	0	23
38641	0	0	23
38642	0	0	23
38643	0	0	23
38644	0	0	23
38645	0	0	23
38646	0	0	23
38647	0	0	23
38648	0	0	23
38649	0	0	23
38650	0	0	23
38651	0	0	23
38652	0	0	23
38653	0	0	23
38654	0	0	23
38655	0	0	23
38656	0	0	23
38657	0	0	23
38658	0	0	23
38659	0	0	23
38660	0	0	23
38661	0	0	23
38662	0	0	23
38663	0	0	23
38664	0	0	23
38665	0	0	23
38666	0	0	23
38667	0	0	23
38668	0	0	23
38669	0	0	23
38670	0	0	23
38671	0	0	23
38672	0	0	23
38673	0	0	23
38674	0	0	23
38675	0	0	23
38676	0	0	23
38677	0	0	23
38678	0	0	23
38679	0	0	23
38680	0	0	23
38681	0	0	23
38682	0	0	23
38683	0	0	23
38684	0	0	23
38685	0	0	23
38686	0	0	23
38687	0	0	23
38688	0	0	23
38689	0	0	23
38690	0	0	23
38691	0	0	23
38692	0	0	23
38693	0	0	23
38694	0	0	23
38695	0	0	23
38696	0	0	23
38697	0	0	23
38698	0	0	23
38699	0	0	23
38700	0	0	23
38701	0	0	23
38702	0	0	23
38703	0	0	23
38704	0	0	23
38705	0	0	23
38706	0	0	23
38707	0	0	23
38708	0	0	23
38709	0	0	23
38710	0	0	23
38711	0	0	23
38712	0	0	23
38713	0	0	23
38714	0	0	23
38715	0	0	23
38716	0	0	23
38717	0	0	23
38718	0	0	23
38719	0	0	23
38720	0	0	23
38721	0	0	23
38722	0	0	23
38723	0	0	23
38724	0	0	23
38725	0	0	23
38726	0	0	23
38727	0	0	23
38728	0	0	23
38729	0	0	23
38730	0	0	23
38731	0	0	23
38732	0	0	23
38733	0	0	23
38734	0	0	23
38735	0	0	23
38736	0	0	23
38737	0	0	23
38738	0	0	23
38739	0	0	23
38740	0	0	23
38741	0	0	23
38742	0	0	23
38743	0	0	23
38744	0	0	23
38745	0	0	23
38746	0	0	23
38747	0	0	23
38748	0	0	23
38749	0	0	23
38750	0	0	23
38751	0	0	23
